,Unnamed: 0,Internet usage_no time at all,Rock,Cars,Reliability,Decision making,Movies,Elections,Celebrities,Self-criticism,Judgment calls,Hypochondria,Empathy,Art exhibitions,Theatre,Eating to survive,Giving,Storm,Classical music,Rats,Flying,Compassion to animals,Borrowed stuff,Loneliness,Musical instruments,Cheating in school,Health,Law,Dance,Changing the past,Appearence and gestures,Romantic,God,Science and technology,Physics,Dreams,Charity,Foreign languages,Number of friends,Darkness,Prioritising workload,Passwords,Emails
844,844,0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,1,5.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,5.0,3,4.0,5.0,4,1.0,5.0,Default,845@survey.com
845,845,0,1.0,3.0,3.0,1.0,5.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2,4.0,5.0,1.0,4.0,2.0,4.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,1.0,5,2.0,5.0,3,3.0,3.0,Default,846@survey.com
846,846,0,2.0,3.0,5.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4,3.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,1.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,3,2.0,5.0,2,2.0,3.0,Default,847@survey.com
847,847,0,5.0,1.0,4.0,3.0,5.0,3.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2,3.0,1.0,5.0,5.0,2.0,4.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0,2.0,5.0,5.0,4.0,1.0,1.0,3,1.0,1.0,3,2.0,1.0,Default,848@survey.com
848,848,0,5.0,1.0,3.0,2.0,3.0,3.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,1,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,5.0,4.0,5.0,3.0,2.0,4,1.0,3.0,5,1.0,3.0,Default,849@survey.com
849,849,0,2.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,4,5.0,3.0,5.0,2.0,1.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,4.0,2,3.0,2.0,3,4.0,2.0,Default,850@survey.com
850,850,0,2.0,2.0,4.0,3.0,5.0,1.0,4.0,4.0,5.0,2.0,5.0,1.0,3.0,2,4.0,4.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0,4.0,5.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,4,1.0,5.0,2,1.0,1.0,Default,851@survey.com
851,851,0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,2.0,5.0,3.0,2,1.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,4,1.0,4.0,5,1.0,1.0,Default,852@survey.com
852,852,0,2.0,5.0,5.0,2.0,5.0,1.0,5.0,3.0,5.0,1.0,5.0,2.0,1.0,3,2.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,4,3.0,4.0,4,2.0,2.0,Default,853@survey.com
853,853,0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,5.0,3,5.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,4,3.0,3.0,5,1.0,5.0,Default,854@survey.com
854,854,0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,1.0,5.0,3.0,2.0,4,1.0,1.0,1.0,3.0,3.0,5.0,4.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,4,2.0,3.0,5,2.0,3.0,Default,855@survey.com
855,855,0,4.0,5.0,4.0,3.0,5.0,5.0,1.0,5.0,4.0,2.0,4.0,3.0,4.0,2,3.0,1.0,3.0,1.0,4.0,2.0,5.0,3.0,1.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3,1.0,3.0,2,1.0,4.0,Default,856@survey.com
856,856,0,5.0,1.0,4.0,3.0,5.0,1.0,5.0,4.0,5.0,1.0,3.0,3.0,4.0,1,5.0,2.0,3.0,5.0,2.0,4.0,5.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,3.0,1.0,4,2.0,5.0,4,2.0,3.0,Default,857@survey.com
857,857,0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,5.0,1.0,3.0,2,2.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,3.0,5.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,3,1.0,4.0,3,2.0,1.0,Default,858@survey.com
858,858,0,3.0,4.0,4.0,2.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1,2.0,1.0,5.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,4,1.0,5.0,1,1.0,2.0,Default,859@survey.com
859,859,0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,4.0,2.0,2.0,1,1.0,1.0,3.0,2.0,1.0,5.0,5.0,3.0,1.0,4.0,1.0,2.0,4.0,5.0,4.0,1.0,2.0,4.0,1.0,3,1.0,4.0,3,1.0,2.0,Default,860@survey.com
860,860,0,4.0,5.0,4.0,3.0,5.0,4.0,1.0,4.0,5.0,1.0,5.0,3.0,4.0,1,4.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,5.0,3.0,2,1.0,4.0,4,2.0,1.0,Default,861@survey.com
861,861,0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,4,3.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,3,1.0,5.0,4,2.0,1.0,Default,862@survey.com
862,862,0,4.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,2.0,3.0,2,4.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0,2.0,5,2.0,5.0,4,1.0,3.0,Default,863@survey.com
863,863,0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,5.0,1.0,3.0,1,3.0,1.0,4.0,1.0,2.0,5.0,5.0,3.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,3,1.0,4.0,3,2.0,2.0,Default,864@survey.com
864,864,0,5.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,1.0,5.0,2.0,2.0,2,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3,1.0,4.0,3,2.0,1.0,Default,865@survey.com
865,865,0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4,2.0,3.0,3,3.0,3.0,Default,866@survey.com
866,866,0,5.0,2.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,1,1.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4,2.0,4.0,2,1.0,2.0,Default,867@survey.com
867,867,0,3.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,1,2.0,1.0,2.0,3.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,3,2.0,3.0,3,1.0,2.0,Default,868@survey.com
868,868,0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,2,4.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,3,2.0,4.0,4,2.0,3.0,Default,869@survey.com
869,869,0,5.0,1.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,2.0,5.0,1,4.0,2.0,5.0,1.0,1.0,5.0,5.0,4.0,3.0,5.0,3.0,1.0,2.0,5.0,4.0,4.0,3.0,5.0,1.0,3,1.0,5.0,4,2.0,1.0,Default,870@survey.com
870,870,0,3.0,2.0,4.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4,2.0,2.0,2.0,3.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,5,3.0,4.0,4,3.0,2.0,Default,871@survey.com
871,871,0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,3,1.0,1.0,4.0,1.0,3.0,5.0,5.0,5.0,1.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3,1.0,4.0,5,1.0,1.0,Default,872@survey.com
872,872,0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,2,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,5.0,4.0,4,1.0,2.0,3,2.0,2.0,Default,873@survey.com
873,873,0,4.0,4.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1,4.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,5.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3,1.0,4.0,3,3.0,1.0,Default,874@survey.com
874,874,0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,3.0,2,1.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,1.0,3,1.0,3.0,3,2.0,1.0,Default,875@survey.com
875,875,0,2.0,5.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3,5.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,3,2.0,1.0,5,3.0,4.0,Default,876@survey.com
876,876,0,1.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,2,4.0,1.0,3.0,3.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,4,4.0,3.0,5,1.0,4.0,Default,877@survey.com
877,877,0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,3.0,5.0,2,5.0,1.0,3.0,1.0,1.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,3,4.0,5.0,5,1.0,3.0,Default,878@survey.com
878,878,0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,1.0,4.0,5.0,2.0,2,5.0,2.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,3,4.0,4.0,4,2.0,4.0,Default,879@survey.com
879,879,0,4.0,5.0,4.0,2.0,5.0,5.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,3,4.0,2.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,1.0,1.0,4.0,5.0,3,2.0,3.0,2,1.0,5.0,Default,880@survey.com
880,880,0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,5.0,1.0,4.0,1.0,3.0,2,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,1.0,3,1.0,3.0,3,1.0,1.0,Default,881@survey.com
881,881,0,5.0,2.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,5.0,4.0,5.0,1,4.0,2.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,1.0,1.0,4.0,5.0,5.0,3.0,5.0,1.0,3,4.0,5.0,3,3.0,2.0,Default,882@survey.com
882,882,0,4.0,1.0,4.0,3.0,5.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,2,5.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,3.0,5.0,3.0,1.0,4.0,4.0,3.0,5.0,4.0,1.0,1.0,3,2.0,4.0,4,1.0,2.0,Default,883@survey.com
883,883,0,3.0,1.0,4.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,2,2.0,1.0,2.0,4.0,1.0,3.0,5.0,4.0,1.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,1.0,3,2.0,5.0,3,2.0,1.0,Default,884@survey.com
884,884,0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1,1.0,4.0,4.0,5.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,1.0,4.0,2.0,4.0,5.0,4.0,1.0,2.0,3,1.0,5.0,5,4.0,1.0,Default,885@survey.com
885,885,0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,2.0,4.0,1,3.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,5.0,3.0,5.0,3.0,1.0,4.0,3.0,5.0,4.0,1.0,3,4.0,4.0,4,2.0,1.0,Default,886@survey.com
886,886,0,4.0,5.0,3.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,4,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,5.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,4.0,4,1.0,4.0,5,1.0,1.0,Default,887@survey.com
887,887,0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,4,2.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,3,4.0,3.0,2,4.0,4.0,Default,888@survey.com
888,888,0,4.0,1.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,2,5.0,2.0,2.0,5.0,2.0,5.0,5.0,2.0,1.0,2.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,1.0,3,2.0,4.0,4,2.0,2.0,Default,889@survey.com
889,889,0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,1,5.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,1.0,4.0,1.0,4,2.0,5.0,4,2.0,5.0,Default,890@survey.com
890,890,0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,2,3.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,4,1.0,3.0,4,1.0,2.0,Default,891@survey.com
891,891,0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3,3.0,3.0,3,2.0,1.0,Default,892@survey.com
892,892,0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,2,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,4,2.0,4.0,4,1.0,2.0,Default,893@survey.com
893,893,0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2,3.0,4.0,4,4.0,2.0,Default,894@survey.com
894,894,0,5.0,1.0,5.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,5.0,4.0,3.0,1,5.0,2.0,2.0,4.0,4.0,5.0,5.0,2.0,1.0,3.0,5.0,1.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,3,2.0,3.0,4,2.0,4.0,Default,895@survey.com
895,895,0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3,3.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3,2.0,3.0,4,2.0,2.0,Default,896@survey.com
896,896,0,5.0,2.0,4.0,3.0,5.0,5.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,1,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3,2.0,4.0,5,2.0,2.0,Default,897@survey.com
897,897,0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,4,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3,3.0,3.0,2,2.0,3.0,Default,898@survey.com
898,898,0,5.0,1.0,3.0,4.0,5.0,5.0,1.0,4.0,4.0,3.0,5.0,5.0,2.0,1,4.0,3.0,3.0,1.0,2.0,5.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,3,3.0,3.0,2,2.0,5.0,Default,899@survey.com
899,899,0,3.0,4.0,5.0,1.0,3.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,3,3.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3,3.0,3.0,3,2.0,2.0,Default,900@survey.com
900,900,0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,3.0,1.0,3,3.0,4.0,3,3.0,3.0,Default,901@survey.com
901,901,0,3.0,1.0,5.0,3.0,5.0,5.0,1.0,2.0,5.0,1.0,3.0,2.0,5.0,3,4.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,4.0,5.0,4.0,1.0,1.0,3,1.0,2.0,2,2.0,5.0,Default,902@survey.com
902,902,0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,1.0,5.0,2.0,5.0,1.0,3.0,1,1.0,1.0,3.0,1.0,2.0,4.0,5.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,4,1.0,1.0,2,1.0,2.0,Default,903@survey.com
903,903,0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,1.0,1,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,3.0,4,1.0,4.0,5,1.0,5.0,Default,904@survey.com
904,904,0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,4.0,1.0,4.0,5.0,3.0,2,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,3.0,2.0,4,3.0,5.0,3,1.0,3.0,Default,905@survey.com
905,905,0,4.0,5.0,4.0,1.0,5.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,3.0,2,2.0,1.0,2.0,3.0,1.0,4.0,5.0,1.0,1.0,5.0,2.0,5.0,4.0,1.0,5.0,4.0,3.0,5.0,1.0,3,4.0,5.0,5,1.0,1.0,Default,906@survey.com
906,906,0,1.0,1.0,3.0,3.0,5.0,5.0,1.0,1.0,5.0,1.0,4.0,2.0,2.0,1,5.0,1.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,5.0,3.0,2.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,3,1.0,5.0,4,2.0,1.0,Default,907@survey.com
907,907,0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,1,5.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,4,1.0,3.0,4,4.0,1.0,Default,908@survey.com
908,908,0,4.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2,4.0,3.0,3,2.0,3.0,Default,909@survey.com
909,909,0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3,3.0,4.0,3.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,3,4.0,5.0,3,1.0,3.0,Default,910@survey.com
910,910,0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,1.0,3.0,5.0,5.0,2,4.0,1.0,3.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,4.0,3.0,2.0,4,1.0,5.0,4,2.0,3.0,Default,911@survey.com
911,911,0,5.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,4.0,2.0,5.0,2.0,4.0,4,5.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,1.0,3,4.0,3.0,4,1.0,4.0,Default,912@survey.com
912,912,0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2,3.0,3.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2,3.0,3.0,3,2.0,4.0,Default,913@survey.com
913,913,0,4.0,1.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,4.0,3.0,5.0,5.0,2,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,1.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,3,3.0,5.0,2,3.0,3.0,Default,914@survey.com
914,914,0,5.0,2.0,3.0,2.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,2,2.0,1.0,5.0,1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,4.0,2.0,5.0,4.0,2.0,1.0,3.0,2.0,2,4.0,5.0,2,4.0,1.0,Default,915@survey.com
915,915,0,4.0,3.0,3.0,3.0,5.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,4,2.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,5.0,2.0,1.0,3,1.0,4.0,3,4.0,2.0,Default,916@survey.com
916,916,0,5.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1,1.0,1.0,3.0,1.0,1.0,4.0,5.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3,1.0,2.0,1,1.0,1.0,Default,917@survey.com
917,917,0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3,1.0,4.0,3,1.0,2.0,Default,918@survey.com
918,918,0,5.0,1.0,4.0,1.0,5.0,3.0,1.0,5.0,5.0,2.0,4.0,5.0,4.0,1,4.0,1.0,2.0,3.0,3.0,5.0,5.0,4.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,3,1.0,3.0,3,2.0,3.0,Default,919@survey.com
919,919,0,4.0,1.0,3.0,2.0,5.0,5.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,2,5.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,1.0,1.0,3,2.0,4.0,3,2.0,3.0,Default,920@survey.com
920,920,0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,2.0,3.0,1,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,4,2.0,3.0,3,1.0,2.0,Default,921@survey.com
921,921,0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,3,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4,3.0,2.0,4,3.0,2.0,Default,922@survey.com
922,922,0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,1.0,3.0,2.0,2.0,2,5.0,1.0,3.0,2.0,1.0,5.0,5.0,3.0,1.0,2.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,5.0,4.0,4,4.0,5.0,3,3.0,3.0,Default,923@survey.com
923,923,0,4.0,1.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,1,3.0,2.0,5.0,1.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,4,1.0,5.0,3,2.0,2.0,Default,924@survey.com
924,924,0,2.0,2.0,4.0,3.0,5.0,5.0,3.0,5.0,2.0,2.0,1.0,5.0,3.0,1,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,4,3.0,5.0,3,1.0,2.0,Default,925@survey.com
925,925,0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,5.0,2,1.0,1.0,2.0,4.0,3.0,5.0,5.0,2.0,2.0,5.0,3.0,1.0,4.0,1.0,5.0,5.0,4.0,2.0,1.0,4,1.0,4.0,4,2.0,4.0,Default,926@survey.com
